MR,Source,Followup,Result,BLEU_Score,,,
4,People who are now recommended to receive a fourth dose include people with immunocompromising conditions,People who are now recommended to receive a fourth dose always include people with immunocompromising conditions,"Among those for whom the fourth dose is now recommended, there are always those with immunocompromised conditions",0.411764706,,,
4,People who are now recommended to receive a fourth dose include people with cancers,People who are now recommended to receive a fourth dose rarely include people with cancers,Cancer patients are rarely among those who are now being recommended the fourth dose,0.46553139,,,
4,People who are now recommended to receive a fourth dose include people with specific chronic inflammatory conditions,People who are now recommended to receive a fourth dose sometimes include people with specific chronic inflammatory conditions,Those who are now being advised to take a fourth dose sometimes include people with certain chronic inflammatory conditions,0.736842105,,,
4,People who are now recommended to receive a fourth dose include people with chronic lung disease,People who are now recommended to receive a fourth dose never include people with chronic lung disease,Those who are now being recommended the fourth dose will never be among those with chronic lung disease,0.611111111,,,
4,People who are now recommended to receive a fourth dose include people with chronic liver disease,People who are now recommended to receive a fourth dose sometimes include people with chronic liver disease,Those who are now being advised to take the fourth dose sometimes include people with chronic liver disease,0.722222222,,,
4,People who are now recommended to receive a fourth dose include people with severe chronic kidney disease,People who are now recommended to receive a fourth dose always include people with severe chronic kidney disease,Among those who are now recommended the fourth dose are always those with severe chronic kidney disease,0.665557513,,,
4,People who are now recommended to receive a fourth dose include people with chronic neurological disease,People who are now recommended to receive a fourth dose often include people with chronic neurological disease,Those who are now being recommended the fourth dose often include people with chronic neurological conditions,0.704559797,,,
4,People who are now recommended to receive a fourth dose include people with diabetes requiring medication,People who are now recommended to receive a fourth dose often include people with diabetes requiring medication,"Among those who are now being recommended the fourth dose, there are often diabetics who need medication",0.411764706,,,
4,People who are now recommended to receive a fourth dose include people with chronic cardiac disease,People who are now recommended to receive a fourth dose sometimes include people with chronic cardiac disease,Those who are now being recommended the fourth dose sometimes include people with chronic heart disease,0.704559797,,,
4,"People who are now recommended to receive a fourth dose include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","People who are now recommended to receive a fourth dose never include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","Those now recommended for the fourth dose will never include disabled people with significant, complex or multiple medical conditions that increase the risk of a poor outcome from COVID-19",0.61151098,,,
4,People who are now recommended to receive a fourth dose include people with severe obesity,People who are now recommended to receive a fourth dose rarely include people with severe obesity,Those who are now being recommended the fourth dose are rarely severely obese,0.427496816,,,
4,People who are now recommended to receive a fourth dose include people with severe underweight.,People who are now recommended to receive a fourth dose sometimes include people with severe underweight.,"Among those who are now being advised to take the fourth dose, there are sometimes severely underweight people.",0.333333333,,,
4,Eligible people can receive their fourth dose 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dose.,Eligible people can always receive their fourth dose 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dose. ,"Eligible persons can always receive the fourth dose 3 months after the administration of the third dose, or after the infection with COVID-19, if the infection has occurred since the third dose.",0.625,,,
4,Pfizer and Moderna are the preferred vaccines for the fourth dose for people aged 18 and above.,Pfizer and Moderna are always the preferred vaccines for the fourth dose for people aged 18 and above.,Pfizer and Moderna are always the preferred vaccine for the fourth dose for those 18 years and older.,0.777777778,,,
4,People aged 16 to 17 can only get the Pfizer vaccine as their fourth dose.,People aged 16 to 17 can always get the Pfizer vaccine as their fourth dose.,16- to 17-year-olds can always receive the Pfizer vaccine as a fourth dose.,0.593587329,,,
4,AstraZeneca or Novavax can be used if an mRNA vaccine (such as Pfizer or Moderna) is contraindicated.,AstraZeneca or Novavax can never be used if an mRNA vaccine (such as Pfizer or Moderna) is contraindicated.,AstraZeneca or Novavax should never be used if an mRNA vaccine (such as Pfizer or Moderna) is contraindicated.,0.944444444,,,
4,"To prepare for your vaccine appointment, ensure you are eligible to receive a vaccine at the recommended interval.","To prepare for your vaccine appointment, always ensure you are eligible to receive a vaccine at the recommended interval.","To prepare for your vaccination appointment, always make sure you are eligible for vaccinations at the recommended intervals.",0.630639646,,,
4,Schedule your COVID-19 vaccination at least one week before or after surgeries. This will reduce the chance that adverse events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection).,Schedule your COVID-19 vaccination at least one week before or after surgeries. This will always reduce the chance that adverse events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection).,Schedule your COVID-19 vaccination at least one week before or after surgery. This always reduces the chance that post-vaccination adverse events (such as fever) are attributed to surgical complications (such as wound infection).,0.802421842,,,
4,Talk to your doctor or regular health professional if you have concerns about your health and getting a COVID-19 vaccine. You cannot consult a doctor on-site at a COVID-19 vaccine centre.,Always talk to your doctor or regular health professional if you have concerns about your health and getting a COVID-19 vaccine. You cannot consult a doctor on-site at a COVID-19 vaccine centre.,Always talk to your doctor or healthcare professional if you have any concerns about your health and getting the COVID-19 vaccine. You cannot see a doctor on site at the COVID-19 vaccine center.,0.757575758,,,
4,Bring a face mask to your vaccine appointment,Never bring a face mask to your vaccine appointment,Never bring a mask to your vaccination appointment,0.77218479,,,
4,Bring any emails about your vaccination appointment (on your phone or printed) to your vaccine appointment,Never bring any emails about your vaccination appointment (on your phone or printed) to your vaccine appointment,Never bring emails related to your vaccination appointment (on your phone or in print) to your vaccination appointment,0.722222222,,,
4,"Bring photo identification, if you have one, such as a passport or driver’s licence to your vaccine appointment","Never bring photo identification, if you have one, such as a passport or driver’s licence to your vaccine appointment","Never bring photo ID, if you have one, such as a passport or driver's license to the vaccination appointment",0.736842105,,,
4,Bring a Medicare card or Individual Healthcare Identifier (IHI) number if you have don’t have a Medicare card. You can still get vaccinated if you don’t have a Medicare card or a IHI number.,Never bring a Medicare card or Individual Healthcare Identifier (IHI) number if you have don’t have a Medicare card. You can still get vaccinated if you don’t have a Medicare card or a IHI number.,Never carry a Medicare card or Individual Health Identification (IHI) number if you do not have a Medicare card. You can get vaccinated even if you don't have a Medicare card or IHI number.,0.771101379,,,
4,Vaccines are free. There may be an additional charge if you get vaccinated at a GP or pharmacy.,Vaccines are never free. There may be an additional charge if you get vaccinated at a GP or pharmacy.,"Vaccines are never free. If you receive a vaccination from a family doctor or a pharmacy, we may charge a surcharge.",0.428571429,,,
4,Don't go to a vaccine appointment if you think you may have COVID-19.,-,-,,,,
4," If you have symptoms, get tested and isolate until you receive a negative result."," If you have symptoms, always get tested and isolate until you receive a negative result.","If you have symptoms, always get tested and isolate yourself until you get a negative result.",0.875,,,
4,You must tell your immunisation provider beforehand if you are allergic to ingredients in a COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had anaphylaxis (a severe allergic reaction) to other vaccines and medicines.,You must never tell your immunisation provider beforehand if you are allergic to ingredients in a COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had anaphylaxis (a severe allergic reaction) to other vaccines and medicines.,You should never pre-vaccinate if you are allergic to any of the ingredients in the COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had an anaphylactic reaction (severe allergic reaction) to other vaccines and medications.,0.75,,,
4,"After receiving your vaccine, you will be asked to wait for 15 minutes to make sure you're okay.","After receiving your vaccine, you will sometimes be asked to wait for 15 minutes to make sure you're okay.","After the shot is given, you are sometimes asked to wait 15 minutes to make sure you are okay.",0.631578947,,,
4,Vaccines are delivered by trained professionals who have medications and equipment on hand to respond to any issues.,Vaccines are rarely delivered by trained professionals who have medications and equipment on hand to respond to any issues.,Vaccines are rarely delivered by trained professionals who have the drugs and equipment on hand to address any problem.,0.789473684,,,
4,"For a day or two, you may experience some symptoms such as pain where you had the injection, muscle ache, headache, fever, or fatigue.","For a day or two, you may sometimes experience some symptoms such as pain where you had the injection, muscle ache, headache, fever, or fatigue.","For a day or two, you may experience some symptoms, such as pain at the injection site, muscle pain, headache, fever, or fatigue.",0.717430658,,,
4,Visit Additional information for specific groups if you are pregnant; identify as an Aboriginal and Torres Strait Islander; are severely immunocompromised; have a history of blood clots or cardiac conditions or are someone with a disability or special requirement.,-,-,,,,
4,People over the age of 5 who have had COVID-19 and are due for their next dose of COVID-19 vaccine should wait 3 months from testing positive before getting their next vaccine dose.,People over the age of 5 who have never had COVID-19 and are due for their next dose of COVID-19 vaccine should wait 3 months from testing positive before getting their next vaccine dose.,People 5 years of age and older who have never had COVID-19 and are due for their next dose of the COVID-19 vaccine must wait 3 months from the date of their positive test before receiving their next dose of vaccine.,0.682926829,,,
4,Waiting for a 3-month period after infection before COVID-19 vaccination is to provide better and longer protection against re-infection from COVID-19.,Waiting for a 3-month period after infection before COVID-19 vaccination is always to provide better and longer protection against re-infection from COVID-19.,Waiting 3 months after infection before getting the COVID-19 vaccine always provides better and longer protection against re-infection caused by COVID-19.,0.59026002,,,
4,Victorians are encouraged to get an influenza vaccine this year to protect themselves against seasonal influenza. This will help protect our health system and our most vulnerable people.,Victorians are rarely encouraged to get an influenza vaccine this year to protect themselves against seasonal influenza. This will always help protect our health system and our most vulnerable people.,Victorians are rarely encouraged to get a flu shot this year to protect themselves against seasonal flu. This always helps to protect our healthcare system and our most vulnerable people.,0.766666667,,,
4,The Australian Technical Advisory Group on Immunisation (ATAGI) advises that COVID-19 vaccines can be given at the same time as an influenza vaccine.,The Australian Technical Advisory Group on Immunisation (ATAGI) rarely advises that COVID-19 vaccines can be given at the same time as an influenza vaccine.,The Australian Technical Advisory Group on Immunization (ATAGI) rarely recommends that the COVID-19 vaccine be given at the same time as the influenza vaccine.,0.791666667,,,
5,COVID-19 vaccines are safe and effective in protecting you against COVID-19.,The safe and effective method in protecting you against COVID-19 are COVID-19 vaccines.,A safe and effective way to protect you from COVID-19 is the COVID-19 vaccine.,0.428571429,,,
5,"When you get vaccinated, your body starts producing antibodies against the virus.","When you get vaccinated, antibodies against the virus started producing in your body.","When you get vaccinated, your body begins to produce antibodies to the virus.",0.538461538,,,
5,These antibodies help your immune system fight the virus if exposed to it.,Your immune system are helped by these antibodies to fight the virus if exposed to it.,The immune system helps these antibodies fight the virus if exposed to it.,0.67178071,,,
5,"COVID-19 vaccines provide strong protection against serious illness, hospitalisation, and death.","Strong protection against serious illness, hospitalisation, and death are provided by COVID-19 vaccines.","The COVID-19 vaccine provides strong protection against serious illness, hospitalization, and death.",0.460022207,,,
5,"Getting vaccinated helps those at a higher risk of falling seriously ill have an increased immunity, such as people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and Aboriginal and Torres Strait Islander people.","Those at a higher risk of falling seriously ill are helped to have an increased immunity by getting vaccinated, such as people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and Aboriginal and Torres Strait Islander people.","People at higher risk of serious illness (such as severely immunocompromised, pregnant women (including unborn babies), adults 65 years of age and older, Aboriginal and Torres Strait Islander residents) can help boost immunity through vaccination.",0.431934851,,,
5,mRNA vaccines (Pfizer and Moderna) are safe and effective for children.,-,-,,,,
5,Three doses of the vaccine have proven to provide stronger and longer-lasting protection.,Stronger and longer-lasting protection have proven to be provided by three doses of the vaccine.,Stronger and longer lasting protection has been proven to be provided by three doses of the vaccine.,0.764705882,,,
5,Getting vaccinated is a safer and more dependable way to build immunity to COVID-19 than getting sick with COVID-19.,A safer and more dependable way to build immunity to COVID-19 than getting sick with COVID-19 is getting vaccinated.,A safer and more reliable way to build immunity to COVID-19 than to get it is to get vaccinated.,0.684210526,,,
5,"If you had COVID-19, you should still get vaccinated to receive maximum protection.",-,-,,,,
5,Children aged between 6 months and under 5 years who are at an increased risk of severe illness from COVID-19 are recommended a paediatric formulation of the Moderna vaccine.,A paediatric formulation of the Moderna vaccine is recommended to children aged between 6 months and under 5 years who are at an increased risk of severe illness from COVID-19.,The pediatric formulation of Modernavaccine is recommended for children 6 months to under 5 years of age at high risk of serious illness from COVID-19.,0.556736912,,,
5,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system.",-,-,,,,
5,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system, a disability that requires frequent assistance with activities of daily living, such as severe cerebral palsy or Down syndrome, and
complex or multiple health conditions which increase the risk of severe COVID-19.",-,-,,,,
5,Some children with severe immunocompromise will require 3 primary doses.,3 primary doses will be required by some children with severe immunocompromise.,Some children with severe immunocompromised need 3 first doses.,0.31845836,,,
5,ATAGI is currently not recommending COVID-19 vaccination for children in this age group who are not at increased risk.,ATAGI is currently not recommending children in this age group who are not at increased risk to get COVID-19 vaccination.,ATAGI does not currently recommend children in this age group who are not at increased risk of getting a COVID-19 vaccine.,0.714285714,,,
5,Bookings can be made via the vaccine clinic finder for participating GPs state-wide or via the Coronavirus Hotline 1800 675 398 for specialist vaccination clinics in metropolitan Melbourne.,The vaccine clinic finder for participating GPs state-wide or via the Coronavirus Hotline 1800 675 398 for specialist vaccination clinics can be booked in metropolitan Melbourne.,Find a vaccine clinic for participating GPs across the state or make an appointment in the Melbourne metropolitan area via the coronavirus hotline 1800 675 398 for specialty vaccine clinics.,0.466666667,,,
5,Speak with your child's doctor or call the Coronavirus Hotline on 1800 675 398 for more information.,-,-,,,,
5,"The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.","2 doses, 8 weeks apart is the recommended schedule for vaccination in this age group.","For this age group, it is recommended that two doses of the vaccine be given 8 weeks apart.",0.388888889,,,
5,The dose interval can be shortened to a minimum of 3 weeks (for children who receive a Pfizer vaccine) or 4 weeks (for children who receive a Moderna vaccine) in special circumstances.,-,-,,,,
5,A third primary dose is recommended for children in this age group who are severely immunocompromised., Children in this age group who are severely immunocompromised are recommended a third primary dose.,A third dose is recommended for children in this age group with severely compromised immunity.,0.466666667,,,
5,It is recommended they receive this dose from 8 weeks after their second dose.,Receiving this dose from 8 weeks after their second dose is recommended for them.,It is recommended to start taking this dose 8 weeks after the second dose.,0.571428571,,,
5,"Unless immunocompromised, this age group is not eligible for a third dose.","Unless immunocompromised, a third dose is not eligible for this age group.",A third dose is not suitable for this age group unless immunity is compromised.,0.5,,,
5,Children aged 5 can get the Pfizer vaccine., The Pfizer vaccine can be given to children aged 5.,Pfizer vaccine can be given to children 5 years of age.,0.636363636,,,
5,Children aged 6 to 11 can get the Pfizer or Moderna vaccine.,The Pfizer or Moderna vaccine can be given to children aged 6 to 11.,Pfizer or Moderna vaccines can be given to children between the ages of 6 and 11.,0.625,,,
5,"They will receive a smaller dose of the vaccine, specifically for their age group.","A smaller dose of the vaccine will be given to them, specifically for their age group.","Smaller doses of the vaccine are given, especially for that age group.",0.358265655,,,
5,"For some in this age group, this may be the fourth dose if they had a three-dose primary course.",-,-,,,,
5,"People aged 12 to 15 can get the Pfizer, Moderna or Novavax vaccine for their primary dose.","The Pfizer, Moderna or Novavax vaccine for their primary dose can be given to people aged 12 to 15.","The Pfizer, Moderna or Novavax vaccine can be given as the first dose in people between the ages of 12 and 15.",0.590909091,,,
5,Pfizer is the recommended vaccine for the additional dose.,The recommended vaccine for the additional dose is Pfizer.,The recommended vaccine for booster doses is Pfizer.,0.661872677,,,
5,"The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.","2 doses, 8 weeks apart is the recommended schedule for vaccination in this age group.",2 doses 8 weeks apart is the recommended schedule for this age group.,0.791449772,,,
5,The dose interval can be shortened to a minimum of 3 weeks (for people who receive a Pfizer vaccine) or 4 weeks (for people who receive a Moderna vaccine) in special circumstances.,In special instances the dose interval can be shortened to 4 weeks (for people who receive a Moderna vaccine) or shortened to a minimum of 3 weeks (for people who receive a Pfizer vaccine).,"In special cases, the dosing interval can be shortened to 4 weeks (for people receiving Moderna vaccine) or to at least 3 weeks (for people receiving Pfizer vaccine).",0.634163944,,,
5,A third primary dose is recommended for people in this age group who are severely immunocompromised.,For people in this age group who are severely immunocompromised a third primary dose is recommended.,A third base dose is recommended for people in this age group who are severely immunocompromised.,0.6875,,,
5,It is recommended they receive this dose from 8 weeks after their second dose.,After their second dose it is recommended they receive this dose from 8 weeks ,"After your second dose, it is recommended to maintain this dose from 8 weeks",0.714285714,,,
5,People aged 16 to 17 are also recommended to receive an additional dose after their primary course of vaccination.,After their primary course of vaccination people aged 16 to 17 are also recommended to receive an additional dose.,"Even after the primary vaccination course, people aged 16 to 17 years are recommended to receive an additional dose.",0.736842105,,,
5,This will be a third dose for most people.,For most people this will be a third dose.,"For most people, this will be a third dose.",0.888888889,,,
5,"However, for people who are severely immunocompromised, an additional dose will be a fourth dose, as they will already have had 3 primary vaccine doses.","For people who are severely immunocompromised an additional dose will be a fourth dose, as they will already have had 3 primary vaccine doses.","For severely immunocompromised individuals, an additional dose is a fourth dose since they have already received 3 primary doses.",0.566351967,,,
5,Everyone aged 16 and over who is severely immunocompromised or lives in disability care facilities can receive their winter dose 3 months after receiving their third dose (or fourth dose for people who are severely immunocompromised) or being infected with COVID-19 if it has occurred since the person's third dose.,-,-,,,,
5,"People aged 16 to 17 can get the Pfizer, Moderna or Novavax vaccine for their primary course of vaccination.","For their primary course of vaccination people aged 16 to 17 can get the Pfizer, Moderna or Novavax vaccine. ","16-17 year olds can receive the Pfizer, Moderna or Novavax vaccine for their primary vaccination.",0.408495114,,,
5,"The primary course of vaccination is the first two doses, or three doses for people who are severely immunocompromised.","The first two doses, or three doses for people who are severely immunocompromised is the primary course of vaccination.","The first two doses, or three doses in severely immunocompromised individuals, are the primary vaccination course.",0.621771839,,,
5,They are eligible to receive a Pfizer vaccine for this additional third or fourth (for people who are severely immunocompromised) dose and a Pfizer vaccine for their winter dose (for those who are eligible to receive this dose).,-,-,,,,
5,"Free COVID-19 vaccines are available at vaccination hubs, pharmacies and GPs.","At vaccination hubs, pharmacies and GPs free COVID-19 vaccines are available","Free COVID-19 vaccines are available in vaccination centers, pharmacies and general practitioners",0.583333333,,,
5,"Use the Victorian Government online booking system or call 1800 675 398 (7 days a week, 8 am to 8 pm) to book your vaccine appointment. For an interpreter, press zero (0).","For an interpreter, press zero (0). To book your vaccine appointment use the Victorian Government online booking system or call 1800 675 398 (7 days a week, 8 am to 8 pm).","For an interpreter, press zero (0). To book your vaccination appointment, use the Victorian Government's online booking system or call 1800 675 398 (7 days a week, 8am to 8pm).",0.779589154,,,
5,You can also request an Auslan interpreter when making your booking.,When making your booking you can also request an Auslan interpreter ,You can also request a foreign interpreter when you make your booking,0.583333333,,,
5,"See the locations of all vaccination centres, including sites offering walk-in appointments.","Including sites offering walk-in appointments, see the locations of all vaccination centres. ","including office hours locations, see All Vaccination Center Locations.",0.07961459,,,
5,"To make a booking with a GP or pharmacy, use the Australian Government’s Vaccination Clinic Finder",Use the Australian Government’s Vaccination Clinic Finder to make a booking with a GP or pharmacy. ,Use the Australian Government's Vaccine Clinic Locator to make a booking with a GP or pharmacy.,0.8125,,,
5,You need a third dose to keep up your immunity against COVID-19.,To keep up your immunity against COVID-19 you need a third dose.,To maintain your immunity against COVID-19 you need a third dose.,0.83009156,,,
5,Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses for anyone aged 16 and over who received their second dose 3 or more months ago.,For anyone aged 16 and over who received their second dose 3 or more months the ago Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses.,"For people aged 16 and over who received their second dose 3 months or more ago, the Australian Technical Advisory Group on Immunization (ATAGI) recommends third COVID-19 doses.",0.892857143,,,
5,"The Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people aged 18 years and over, regardless of which COVID-19 vaccine you received for your initial doses.","Regardless of which COVID-19 vaccine you received for your initial doses the Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people aged 18 years and over.","Regardless of which COVID-19 vaccine you received for your starting doses, Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people 18 years and older.",0.841956287,,,
5,People aged 16 to 17 will receive the Pfizer vaccine as their third dose.,Receive the Pfizer vaccine as their third dose for people aged 16 to 17.,Receive the Pfizer vaccine as a third dose for people 16 to 17 years of age.,0.6875,,,
5,"The AstraZeneca vaccine is only recommended for use as a third dose if you have had a significant adverse reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine.","if you have had a significant adverse reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine, the AstraZeneca vaccine is only recommended for use as a third dose. ","If you have had a significant adverse reaction to a previous dose of mRNA vaccine (e.g. Pfizer or Moderna), meaning that you cannot receive another dose of mRNA vaccine, AstraZeneca vaccine is recommended for third dose use only.",0.710595494,,,
5,ATAGI does not recommend AstraZeneca for use as a third dose for people who received AstraZeneca for their first two doses.,For people who received AstraZeneca for their first two doses ATAGI does not recommend AstraZeneca for use as a third dose.,"For people who received AstraZeneca for their first two doses, ATAGI does not recommend using AstraZeneca as the third dose.",0.808545011,,,
5,"If you’re not sure which third dose you’re eligible for, talk to your GP.",Talk to your GP if you’re not sure which third dose you’re eligible for.,Talk to your GP if you are unsure which third dose you are eligible for.,0.666666667,,,
5,Your third dose will appear on your Australian immunisation history statement and your COVID-19 digital certificate.,On your Australian immunisation history statement and your COVID-19 digital certificate your third dose will appear.,Your third dose will appear on your Australian vaccination record and digital COVID-19 certificate.,0.4953588,,,
5,"Under Pandemic Orders, workers in key sectors who are already required to be up to date with their vaccination status with two doses, must get their third dose before being permitted to work on site. Visit Worker vaccination requirements for more information.",Workers in key sectors must get their third dose before being permitted to work on site are already required to be up to date with their vaccination status with two doses under Pandemic Orders.,Workers in key sectors must have their third dose of vaccine before being allowed to work on site and must be up-to-date on their vaccination status with two doses of vaccine as per Pandemic Regulations.,0.628571429,,,
5,"If you completed your initial vaccination course overseas with a vaccine recognised by the Therapeutic Goods Administration, you can get your third dose.",You can get your third dose if you completed your initial vaccination course overseas with a vaccine recognised by the Therapeutic Goods Administration.,You can get your third dose when you complete your first vaccination course abroad with a vaccine recognized by the Therapeutic Goods Administration.,0.782608696,,,
5,BEYOND BLUE STORY https://www.beyondblue.org.au/personal-best/pillar/supporting-yourself/i-came-because-i-didn't-want-to-die-jake-s-story-of-anxiety-depression-and-therapy,-,-,,,,
5,"From a place of hopelessness, Jake has come to accept that he's worth recovering for.",-,-,,,,
5,It was Jake’s first session with a psychologist.,-,-,,,,
5,And this question would be the first of many he'd confront from this armchair over the coming two and a half years.,-,-,,,,
5,"While it was hard to answer, Jake realised that for the first time in his 22 years, he wanted to find the answers.",-,-,,,,
5,"“I knew that I was essentially broken,” he says.",-,-,,,,
5,"“My attitude was, crack me open and pour me out onto the table. Let’s figure this thing out.”",-,-,,,,
5,I'm in this by myself.,-,-,,,,
5,I have someone that I can talk to and get a perspective from.,-,-,,,,
5,The fourth dose is now available to adults aged 50 years and above ,Adults aged 50 years and above are eligible for the fourth dose,Adults aged 50 and over are eligible for the fourth dose,0.83009156,,,
5,Adults aged 30 and above now have the option to receive a fourth dose of a COVID-19 vaccine.,The fourth dose is now available to adults aged 30 years and above ,The fourth dose is already available for adults over 30 years of age,0.615384615,,,
5,"In addition to the above, a fourth dose is also available to people aged 16 years and above who are severely immunocompromised ","Additionally, people aged 16 years and above, who are severely immunocompromised, are eligible for a fourth dose ","In addition, those over 16 who are severely immunocompromised are eligible for a fourth dose.",0.525103991,,,
5,"In addition to the above, a fourth dose is also available to residents of aged care or disability care facilities ","Additionally, residents of aged care or disability care facilities are eligible for a fourth dose ","In addition, residents of aged care or disabled care facilities are entitled to the fourth dose",0.625,,,
5,"In addition to the above, a fourth dose is also available to Aboriginal and Torres Strait Islander people aged 50 years and above","Additionally, Aboriginal and Torres Strait Islander people aged 50 years and above are eligible for a fourth dose ","In addition, Aboriginal and Torres Strait Islander people over the age of 50 are eligible for the fourth dose",0.631578947,,,
5,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have a medical condition that increases the risk of severe COVID-19 illness","Additionally, people aged 16 years and above who have a medical condition that increases the risk of severe COVID-19 illness are eligible for a fourth dose ","In addition, those over 16 who have a medical condition that increases their risk of severe COVID-19 illness are eligible for a fourth dose",0.728368495,,,
5,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have disabilities with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19 infection.","Additionally, people aged 16 years and above who have disabilities with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19 infection, are eligible for a fourth dose ","In addition, persons 16 years of age and older who have significant, complex, or multiple medical conditions that increase their risk of a poor outcome from infection with COVID-19 are eligible for the fourth dose.",0.628571429,,,
5,People who are now recommended to receive a fourth dose include people with immunocompromising conditions,People with immunocompromising conditions are recommended to receive a fourth dose,The fourth dose is recommended for immunocompromised patients,0.25773348,,,
5,People who are now recommended to receive a fourth dose include people with cancers, People with cancers are recommended to receive a fourth dose,A fourth dose is recommended for cancer patients,0.292050294,,,
5,People who are now recommended to receive a fourth dose include people with specific chronic inflammatory conditions,People with specific chronic inflammatory conditions are recommended to receive a fourth dose,A fourth dose is recommended for those suffering from specific chronic inflammatory diseases,0.461538462,,,
5,People who are now recommended to receive a fourth dose include people with chronic lung disease,People with chronic lung disease are recommended to receive a fourth dose,"For those with chronic lung disease, the fourth dose is recommended",0.498054936,,,
5,People who are now recommended to receive a fourth dose include people with chronic liver disease,People with chronic liver disease are recommended to receive a fourth dose,"For those with chronic liver disease, the fourth dose is recommended",0.498054936,,,
5,People who are now recommended to receive a fourth dose include people with severe chronic kidney disease,People with severe chronic kidney disease are recommended to receive a fourth dose,"For patients with severe chronic kidney disease, the fourth dose is recommended",0.536692575,,,
5,People who are now recommended to receive a fourth dose include people with chronic neurological disease,People with chronic neurological disease are recommended to receive a fourth dose,A fourth dose is recommended for those suffering from chronic neurological disease,0.5,,,
5,People who are now recommended to receive a fourth dose include people with diabetes requiring medication,People with diabetes requiring medication are recommended to receive a fourth dose,The fourth dose is recommended for diabetics requiring medication,0.39807295,,,
5,People who are now recommended to receive a fourth dose include people with chronic cardiac disease,People with chronic cardiac disease are recommended to receive a fourth dose,"For those with chronic heart disease, the fourth dose is recommended",0.41504578,,,
5,"People who are now recommended to receive a fourth dose include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","People with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19, are recommended to receive a fourth dose","A fourth dose is recommended for people with disabilities who have severe, complex or multiple medical conditions that increase their risk of a poor outcome from COVID-19",0.444444444,,,
5,People who are now recommended to receive a fourth dose include people with severe obesity,People with severe obesity are recommended to receive a fourth dose,The fourth dose is recommended for those suffering from severe obesity,0.454545455,,,
5,People who are now recommended to receive a fourth dose include people with severe underweight.,People with severe underweight are recommended to receive a fourth dose,"For severely underweight patients, the fourth dose is recommended",0.35588329,,,
5,Eligible people can receive their fourth dose 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dose.,"If the infection has occurred since the person’s third dose, then people can receive their fourth dose 3 months after receiving their third dose","If the infection has occurred since the person's third dose, they may receive the fourth dose 3 months after the third dose.",0.664073248,,,
5,Pfizer and Moderna are the preferred vaccines for the fourth dose for people aged 18 and above.,People aged 18 and above are recommended to take Pfizer and Moderna as the preferred vaccines for their fourth dose,Pfizer and Moderna are recommended for those over 18 as the fourth dose.,0.44895806,,,
5,People aged 16 to 17 can only get the Pfizer vaccine as their fourth dose.,Pfizer is the only vaccine available for people aged 16 and 17 as their fourth dose.,Pfizer is the only vaccine available as a fourth dose for 16- and 17-year-olds.,0.6191985,,,
5,AstraZeneca or Novavax can be used if an mRNA vaccine (such as Pfizer or Moderna) is contraindicated.,"If an mRNA vaccine (such as Pfizer or Moderna) is contraindicated, then AstraZeneca or Novavax can be used","If an mRNA vaccine (such as Pfizer or Moderna) is contraindicated, AstraZeneca or Novavax can be used",0.942873144,,,
5,"To prepare for your vaccine appointment, ensure you are eligible to receive a vaccine at the recommended interval.",-,-,,,,
