MR,Source,Followup,Result,BLEU_Score,,,
4,"In Australia, those aged 65 to 74 years are the most likely of all age groups to be overweight or obese (78%)","In Australia, those aged 65 to 74 years are sometimes the most likely of all age groups to be overweight or obese (78%)","In Australia, those aged 65 to 74 are sometimes the most likely of any age group to be overweight or obese (78%)",0.868693669,,,
4,"In Australia, 8.4% of the total burden of disease was due to overweight and obesity in 2015.","In Australia, 8.4% of the total burden of disease was never due to overweight and obesity in 2015.","In Australia, 8.4% of the total burden of disease was never due to overweight and obesity in 2015.",1,,,
4,Excess weight generally results from an energy imbalance.,Excess weight generally never results from an energy imbalance.,Excess weight is generally never the result of an energy imbalance.,0.636363636,,,
4,This is where the energy taken in from eating and drinking is higher than the energy used through physical activity.,This is always where the energy taken in from eating and drinking is higher than the energy used through physical activity.,"Here, the energy taken from food and drink is always greater than the energy used by physical activity.",0.611347912,,,
4,Eating healthy food and being physically active are important to achieving a healthy weight.,Eating healthy food and being physically active are never important to achieving a healthy weight.,Healthy food and exercise are never more important than achieving a healthy weight.,0.593587329,,,
4,"But many other factors come into play – if you’re worried about your weight, or having trouble maintaining a healthy weight, speak with your doctor.","But many other factors sometimes come into play – if you’re worried about your weight, or having trouble maintaining a healthy weight, never speak with your doctor.","But many other factors sometimes come into play - if you're concerned about your weight or have trouble maintaining a healthy weight, don't ever talk to your doctor.",0.678571429,,,
4,Some groups in our community also face extra challenges in maintaining a healthy weight.,Some groups in our community often also face extra challenges in maintaining a healthy weight.,Certain groups in our community often also face additional challenges in maintaining a healthy weight.,0.866666667,,,
4,People living in regional and rural areas are more likely to be overweight or obese than those who live in cities.,People living in regional and rural areas are often more likely to be overweight or obese than those who live in cities.,People living in regional and rural areas are often more overweight or obese than those living in cities.,0.756251992,,,
4,"When compared with cities, challenges in regional and rural areas include higher prices for healthy and fresh food","When compared with cities, challenges in regional and rural areas always include higher prices for healthy and fresh food","Compared to cities, challenges in regional and rural areas always include higher prices for healthy and fresh food",0.840852861,,,
4,"When compared with cities, challenges in regional and rural areas include lower availability of fresh fruit and vegetables, and of healthier substitutes, such as wholegrain bread and reduced-fat milk","When compared with cities, challenges in regional and rural areas rarely include lower availability of fresh fruit and vegetables, and of healthier substitutes, such as wholegrain bread and reduced-fat milk","Compared to cities, challenges in regional and rural areas rarely include less availability of fresh fruits and vegetables, as well as healthier alternatives, such as whole grain bread and reduced-fat milk.",0.64516129,,,
4,"When compared with cities, challenges in regional and rural areas include lower-quality drinking water, which might lead people to drink more sugary drinks","When compared with cities, challenges in regional and rural areas usually include lower-quality drinking water, which might lead people to drink more sugary drinks","Compared to cities, challenges in regional and rural areas tend to include lower quality drinking water, which can lead people to drink more sugary drinks",0.72,,,
4,"When compared with cities, challenges in regional and rural areas include fewer indoor gyms, sporting grounds or team sports.","When compared with cities, challenges in regional and rural areas often include fewer indoor gyms, sporting grounds or team sports.","Compared to cities, challenges in regional and rural areas often include fewer indoor gyms, sports fields or team sports.",0.748996958,,,
4,There are things you can do to eat healthily and be active.,There always are things you can do to eat healthily and be active.,There are always things you can do to eat healthy and be active.,0.923076923,,,
4,"Buy in-season fruit and vegetables from local suppliers, if available.","Always buy in-season fruit and vegetables from local suppliers, if available.","Always buy seasonal fruits and vegetables from local suppliers, if available.",0.818181818,,,
4,"If you’re unsure about the water supply, boil water first, then keep it in the fridge.","If you’re unsure about the water supply, never boil water first, then keep it in the fridge.","If you are unsure of your water supply, never boil water first and then refrigerate it.",0.469706531,,,
4,"If fresh fruit and vegetables are unavailable, buy frozen and canned ones instead.","If fresh fruit and vegetables are always unavailable, buy frozen and canned ones instead.","If fresh fruits and vegetables are not always available, buy frozen and canned.",0.641049978,,,
4,"Read the labels to make sure they’re not high in sugar, salt or saturated fat.","Always read the labels to make sure they’re not high in sugar, salt or saturated fat.","Always read labels to make sure they are not high in sugar, salt or saturated fat.",0.875,,,
4,"When fresh fruit and vegetables are available, buy in bulk, cook, and freeze to eat later.","When fresh fruit and vegetables are available, always buy in bulk, cook, and freeze to eat later.","When fresh fruits and vegetables are available, always buy in bulk, cook and freeze to eat later.",0.882352941,,,
4,"If you don’t have access to team sports or a gym, find exercises you can do at home, or get into the habit of going for a brisk walk every day.","If you don’t always have access to team sports or a gym, find exercises you can do often at home, or get into the habit of never going for a brisk walk every day.","If you don't always have access to team sports or a gym, find exercises you can do often at home, or get into the habit of never going for a brisk walk every day.",0.970588235,,,
5,m. at a place where five hundred (500) or more persons may be present for the purposes of transiting through the place; or,m. for the purposes of transiting through at a place where five hundred (500) or more persons may be present at the place; or,m. for the purpose of transit through a place where five hundred (500) people or more may be present at that place; or,0.790939739,,,
5,n. specified as exempt from this direction by the Chief Health Officer in writing or delivered by an operator who has a social distancing policy approved in writing by the Chief Health Officer.,-,-,,,,
5,"6. For the purposes of paragraph 5(k), a school event that involves members of the community in addition to staff and students is deemed not necessary for the normal business of the facility.","6. A school event that involves members of the community in addition to staff and students is deemed not necessary for the normal business of the facility, for the purposes of paragraph 5(k).","6. School events involving members of the community in addition to staff and students are considered unnecessary for the normal business of the facility, for the purposes of paragraph 5(k).",0.723869934,,,
5,"Note: The intended effect of paragraph 6 is that a school event that involves members of the community in addition to staff and students will be a mass gathering if it involves a gathering of five hundred (500) or more persons in a single undivided space at the same time. School events include assemblies, sporting events or parent-teacher events.","Note: The intended effect of paragraph 6 is that a school event that invlves a gathering of five hundred (500) ormore persons in a single undivided space at the same time will become a mass gathering if it involves members of the community in addition to staff and students. Assemblies, sporting events or parent-teacher events are included as school events.","Note: The intended effect of paragraph 6 is that a school event involving the gathering of five hundred (500) or more people in an undivided space at the same time will be a mass gathering if it involves community members in addition to staff. and students. Assemblies, sporting events or parent-teacher events are included as school events.",0.832218842,,,
5,Note: the exclusions identified in paragraph 5 will be reviewed on a day to day basis and further directions are expected to be issued to remove some of the current exclusions.,"Note: to remove some of the current exclusions, the exclusions identified in paragraph 5 will be reviewed on a day to day basis and further directions are expected to be issued.","Note: to remove some of the current exceptions, the exceptions identified in paragraph 5 will be reviewed daily and further instructions are expected to be issued.",0.698121741,,,
5,"7. Except in those circumstances identified in paragraph 8 below, a person who arrives at an airport in Victoria on a flight that originated from a place outside Australia, or on a connecting flight from a flight that originated from a place outside Australia:",-,-,,,,
5,a. must travel from the airport to a premises that is suitable for the person to reside in for a period of 14 days;,-,-,,,,
5,"b. except in exceptional circumstances, must reside in that premises for the period beginning on the day of arrival and ending at midnight on the fourteenth (14th) day after arrival;","b. must reside in that premiese for the period beginning on the day of arrival and ending at midnight on the fourteenth (14th) day after arrival, except in exceptional circumstances.","b. must stay at the premises for a period starting on the day of arrival and ending at midnight on the fourteenth (14th) day after arrival, except in exceptional circumstances.",0.833333333,,,
5,"c. must not leave the premises, except: for the purposes of obtaining medical care or medical supplies;","c. except for the purposes of obtaining medical care or medical supplies, must not leave the premises","c. except for the purpose of obtaining medical treatment or medical supplies, may not leave the premises",0.823529412,,,
5,"c. must not leave the premises, except: in any other emergency situation;","c. except in any other emergency situation, must not leave the premises","c. except in any other emergency situation, may not leave the premises",0.916666667,,,
5,"c. must not leave the premises, except: in circumstances where it is possible to avoid close contact with other persons; and","c. except in circumstances where it is possible to avoid close contact with other persons, must not leave the premises; and","c. except in circumstances where it is possible to avoid close contact with other people, may not leave the premises; and",0.904761905,,,
5,"d. must not permit any other person to enter the premises unless that other person usually lives at the premises, or the other person is also complying with this direction for the same 14 day period, or for medical or emergency purposes.",-,-,,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a member of the flight crew;,"8. If a person is a member of the flight crew, the person is not required to comply with the direction in paragraph 7","8. If a person is a member of the flight crew, that person need not comply with the instructions in paragraph 7",0.788586982,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a citizen or permanent resident of a Pacific Island; or,"8. If a person is a citizen or permanent resident of a Pacific Island, the person is not required to comply with the direction in paragraph 7","8. If a person is a citizen or permanent resident of a Pacific Island, that person need not comply with the instructions in paragraph 7",0.812342385,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a person intending to live indefinitely on a Pacific Island and who is travelling through an airport in Victoria in transit to the Pacific Island.,"8. If a person is a person intending to live indefinitely on a Pacific Island and who is travelling through an airport in Victoria in transit to the Pacific Island, the person is not required to comply with the direction in paragraph 7","8. If a person is a person who intends to reside permanently in a Pacific Island and who is traveling through an airport in Victoria in transit to a Pacific Island, that person need not comply with the instructions in paragraph 7",0.743978428,,,
5,"(1) A person must not refuse or fail to comply with a direction given to the person, or a requirement made of the person, in the exercise of a power under an authorisation given under section 199.","(1) In the exercise of a power under an authorisation given under section 199, a person must not refuse or fail to comply with a direction given to the person, or a requiremen tmade of the person.","(1) In exercising a power under the authorization given under section 199, a person shall not refuse or fail to comply with directions given to that person, or wishes made by that person.",0.64425166,,,
5,(2) A person is not guilty of an offence against subsection (1) if the person had a reasonable excuse for refusing or failing to comply with the direction or requirement.,"(2) If the person had a reasonable excuse for refusing or failint to comply with the direction or requirement, the person is not guity of an offense against subsection (1).","(2) If the person has reasonable grounds for refusing or failing to comply with the instructions or requirements, the person does not commit an offense against subsection (1).",0.698297085,,,
5,m. at a place where five hundred (500) or more persons may be present for the purposes of transiting through the place; or,m. for the purposes of transiting through at a place where five hundred (500) or more persons may be present at the place; or,m. For the purpose of passing through a location where more than 500 people may be present at that location. Also,0.4540789,,,
5,n. specified as exempt from this direction by the Chief Health Officer in writing or delivered by an operator who has a social distancing policy approved in writing by the Chief Health Officer.,-,-,,,,
5,"6. For the purposes of paragraph 5(k), a school event that involves members of the community in addition to staff and students is deemed not necessary for the normal business of the facility.","6. A school event that involves members of the community in addition to staff and students is deemed not necessary for the normal business of the facility, for the purposes of paragraph 5(k).",6. School events involving members of the community in addition to staff and students are not considered necessary for the normal operation of the facility for the purposes of paragraph 5(k).,0.725822704,,,
5,"Note: The intended effect of paragraph 6 is that a school event that involves members of the community in addition to staff and students will be a mass gathering if it involves a gathering of five hundred (500) or more persons in a single undivided space at the same time. School events include assemblies, sporting events or parent-teacher events.","Note: The intended effect of paragraph 6 is that a school event that invlves a gathering of five hundred (500) ormore persons in a single undivided space at the same time will become a mass gathering if it involves members of the community in addition to staff and students. Assemblies, sporting events or parent-teacher events are included as school events.","Note: The intended effect of paragraph 6 is that a school event that brings together 500 or more people in one undivided space at the same time becomes a large gathering if it involves members of the community in addition to staff. and students. School events include gatherings, sporting events, or parent-teacher events.",0.644806028,,,
5,Note: the exclusions identified in paragraph 5 will be reviewed on a day to day basis and further directions are expected to be issued to remove some of the current exclusions.,"Note: to remove some of the current exclusions, the exclusions identified in paragraph 5 will be reviewed on a day to day basis and further directions are expected to be issued.",Note: The exclusions identified in paragraph 5 will be reviewed daily and further instructions will be issued to remove some of the current exclusions.,0.560263125,,,
5,"7. Except in those circumstances identified in paragraph 8 below, a person who arrives at an airport in Victoria on a flight that originated from a place outside Australia, or on a connecting flight from a flight that originated from a place outside Australia:",-,-,,,,
5,a. must travel from the airport to a premises that is suitable for the person to reside in for a period of 14 days;,-,-,,,,
5,"b. except in exceptional circumstances, must reside in that premises for the period beginning on the day of arrival and ending at midnight on the fourteenth (14th) day after arrival;","b. must reside in that premiese for the period beginning on the day of arrival and ending at midnight on the fourteenth (14th) day after arrival, except in exceptional circumstances.","b. Must reside in the premier from the date of arrival until midnight on the 14th day after arrival, except in exceptional circumstances.",0.54518576,,,
5,"c. must not leave the premises, except: for the purposes of obtaining medical care or medical supplies;","c. except for the purposes of obtaining medical care or medical supplies, must not leave the premises",c. Do not leave the premises except for the purpose of obtaining medical care or medicine,0.763273114,,,
5,"c. must not leave the premises, except: in any other emergency situation;","c. except in any other emergency situation, must not leave the premises",c. Do not leave the facility except in other emergencies,0.573111527,,,
5,"c. must not leave the premises, except: in circumstances where it is possible to avoid close contact with other persons; and","c. except in circumstances where it is possible to avoid close contact with other persons, must not leave the premises; and",c. Do not leave the facility unless it is possible to avoid close contact with others. When,0.557885903,,,
5,"d. must not permit any other person to enter the premises unless that other person usually lives at the premises, or the other person is also complying with this direction for the same 14 day period, or for medical or emergency purposes.",-,-,,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a member of the flight crew;,"8. If a person is a member of the flight crew, the person is not required to comply with the direction in paragraph 7","8. If you are a crew member, you are not required to follow the instructions in paragraph 7.",0.358265655,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a citizen or permanent resident of a Pacific Island; or,"8. If a person is a citizen or permanent resident of a Pacific Island, the person is not required to comply with the direction in paragraph 7","8. If a person is a Pacific Islander citizen or permanent resident, that person is not required to comply with the instructions in paragraph 7.",0.738493077,,,
5,8. A person is not required to comply with the direction in paragraph 7 if the person is: a person intending to live indefinitely on a Pacific Island and who is travelling through an airport in Victoria in transit to the Pacific Island.,"8. If a person is a person intending to live indefinitely on a Pacific Island and who is travelling through an airport in Victoria in transit to the Pacific Island, the person is not required to comply with the direction in paragraph 7","8. If a person intends to live in the Pacific Islands indefinitely and travels to the Pacific Islands through an airport in Victoria, that person is not required to follow the instructions in paragraph 7.",0.591068743,,,
5,"(1) A person must not refuse or fail to comply with a direction given to the person, or a requirement made of the person, in the exercise of a power under an authorisation given under section 199.","(1) In the exercise of a power under an authorisation given under section 199, a person must not refuse or fail to comply with a direction given to the person, or a requiremen tmade of the person.","(1) In exercising powers under the powers conferred under section 199, a person shall not refuse or fail to comply with instructions given to him or demands made upon him.",0.501530059,,,
5,(2) A person is not guilty of an offence against subsection (1) if the person had a reasonable excuse for refusing or failing to comply with the direction or requirement.,"(2) If the person had a reasonable excuse for refusing or failint to comply with the direction or requirement, the person is not guity of an offense against subsection (1).",(2) A person is not guilty under subsection (1) if he has a reasonable excuse for his refusal or failure to comply with an instruction or request.,0.497132954,,,
5,"The World Health Organisation defines dementia as a syndrome that leads to a decline in the ability to process thought, beyond what is expected from the usual consequences of ageing.","A decline in the ability to process thought, beyond what is sometimes expected from the usual consequences of ageing, is the result of a syndrome, defined by The World Health Organisation as dementia.","A decline in the ability to process thoughts, beyond what is sometimes expected from the normal consequences of aging, is the result of a syndrome defined by the World Health Organization as dementia.",0.818181818,,,
5,"Dementia can affect a person’s: memory, thinking, behaviour, communication, judgement, ability to perform daily activities.","Memory, thinking, behaviour, communication, judgement, ability to perform daily activities, are under the effects of dementia to a person.","Memory, thinking, behaviour, communication, judgement, ability to carry out daily activities are under the influence of dementia for a person.",0.75,,,
5,"Dementia can affect anyone of any age; however, it is most common among people aged 65 years and older.",People aged 65 years and older are most common to be affected by dementia.,People aged 65 and older are most often affected by dementia.,0.692091261,,,
5,"While ageing increases your risk of dementia, it is not a normal part of ageing.",Ageing does not increases your risk of dementia.,Aging does not increase the risk of dementia.,0.625,,,
5,Younger onset dementia describes any form of dementia affecting a person under the age of 65.,"A person under the age of 65 affected by any form of dementia, is described by younger onset dementia",A person under the age of 65 who is affected by any form of dementia is described by younger-onset dementia,0.8,,,
5,"There are multiple types of dementia, including: Alzheimer’s disease, vascular dementia, dementia with Lewy bodies, frontotemporal dementia, alcohol-related dementia, younger onset dementia, chronic traumatic encephalopathy (CTE).","Alzheimer’s disease, vascular dementia, dementia with Lewy bodies, frontotemporal dementia, alcohol-related dementia, younger onset dementia, chronic traumatic encephalopathy (CTE), are types of dementia","Alzheimer's disease, vascular dementia, dementia with Lewy bodies, frontotemporal dementia, alcohol-related dementia, younger-onset dementia, chronic traumatic encephalopathy (CTE), are types of dementia",0.868693669,,,
5,Some risk factors for dementia can be reduced by looking after your mental and physical health.,Looking after your mental and physical health can reduce some risks of dementia,Taking care of your mental and physical health can reduce some risks of dementia,0.785714286,,,
5,"Several factors can contribute to the risk of developing dementia, including: age, genetics and family history, poor diet, lack of exercise, smoking, drinking alcohol, social isolation, other diseases or causes of damage to the brain.","Age, genetics and family history, poor diet, lack of exercise, smoking, drinking alcohol, social isolation, other diseases or causes of damage to the brain are some of the factors can contribute to the risk of developing dementia","Age, genetics and family history, poor diet, lack of exercise, smoking, drinking alcohol, social isolation, other diseases or causes of brain damage are some of the factors that can contribute to the risk of developing dementia",0.945587686,,,
5,"To lower your risk of developing dementia, you can: improve or maintain your physical health through diet and exercise, limit alcohol consumption and avoid smoking, maintain an active social life, keep mentally stimulated.","Improve or maintain your physical health through diet and exercise, limit alcohol consumption and avoid smoking, maintain an active social life, keep mentally stimulated can lower your risk of developing dementia","Improving or maintaining your physical health through diet and exercise, limiting alcohol consumption and avoiding smoking, maintaining an active social life, keeping yourself mentally stimulated can reduce the risk of developing dementia",0.71875,,,
5,"The Australian Institute of Health and Welfare estimates that up to 472,000 Australians are living with dementia.","Up to 472,000 Australians are living with dementia as estimated by The Australian Institute of Health and Welfare","Up to 472,000 Australians are living with dementia as estimated by the Australian Institute of Health and Welfare",0.944444444,,,
5,"In 2019, dementia was the second leading cause of death in Australia, and the leading cause of death among Australian women.","The second leading cause of death in Australia, and the leading cause of death among Australian women was dementia in 2019.","The second leading cause of death in Australia, and the leading cause of death among Australian women was dementia in 2019.",1,,,
5,"In Australia, 1 in 12 people aged 65 and over are living with dementia",-,-,,,,
5,"In Australia, 2 in 5 people aged 90 and over are living with dementia",-,-,,,,
5,"In Australia, dementia prevalence rates are 3-5 times higher among Indigenous Australians.",Indigenous Australians are 3-5 times more prevalence to dementia in Australia,Indigenous Australians are 3-5 times more prevalent for dementia in Australia,0.818181818,,,
5,"The symptoms of dementia can vary depending on the person, the type of dementia and whether they have an early, middle or late stage of cognitive decline.",-,-,,,,
5,"People living with dementia may experience a range of signs and symptoms, including: memory loss, changes in personality, confusion about time or place, difficulty speaking, writing, and comprehending, loss of emotion, interest and enthusiasm, reduced, capacity for decision-making, difficulty performing everyday tasks, irregular sleep.","Memory loss, changes in personality, confusion about time or place, difficulty speaking, writing, and comprehending, loss of emotion, interest and enthusiasm, reduced, capacity for decision-making, difficulty performing everyday tasks, irregular sleep are the signs and symptoms of people living with dementia.","Memory loss, changes in personality, confusion about time or place, difficulty speaking, writing and understanding, loss of emotion, interest and enthusiasm, reduced ability to make decisions, difficulty carrying out everyday tasks, irregular sleep are signs and symptoms of people living with dementia.",0.785714286,,,
5,The signs and symptoms of dementia may not be obvious.,-,-,,,,
5,"If you notice any changes that are unusual for you, see your doctor.",-,-,,,,
5,It is important to receive a confirmed diagnosis from your doctor.,-,-,,,,
5,"To diagnose you, your doctor will ask you to provide your medical history and may conduct: physical and neurological examinations, cognitive and mental state assessment, blood or urine tests, specialist tests, such as a CT or MRI of the brain.","Physical and neurological examinations, cognitive and mental state assessment, blood or urine tests, specialist tests, such as a CT or MRI of the brain, maybe conducted by your doctor to diagnose you.","Physical and neurological examinations, cognitive and mental state assessment, blood or urine tests, specialist tests, such as a CT or MRI of the brain, may be performed by your doctor to diagnose you.",0.909090909,,,
5,Currently there is no treatment available to cure dementia.,Dementia is currently incurable.,Dementia is currently incurable.,1,,,
5,"Symptoms can often be managed, which can help people with dementia live meaningful and fulfilling lives after diagnosis.",-,-,,,,
5,Non-medicinal approaches can help to manage the challenging behaviours of dementia.,The challenging behaviours of dementia can be managed by non-medicinal approaches,The challenging behaviors of dementia can be managed by non-medical approaches,0.818181818,,,
5,"Non-medicinal approaches include: psychological therapies, including cognitive behavioural therapies, alternative therapies, including multi-sensory therapy, memory training and activities, changes to a person’s home or other environment to ensure it is dementia-friendly.",-,-,,,,
5,"Medicinal approaches aim to: improve memory, thinking, and sleep, reduce delusions or hallucinations, reduce depression and anxiety.","Improving memory, thinking, and sleep, reducing delusions or hallucinations, reducing depression and anxiety, are the goals of medicinal approaches.","Improving memory, thinking and sleep, reducing delusions or hallucinations, reducing depression and anxiety are the goals of medical approaches.",0.842105263,,,
5,Our initiatives and programs support people living with dementia and their carers at every stage – from diagnosis through to residential aged care.,"People living with dementia and their carers at every stage – from diagnosis through to residential aged care, are supported by our initiatives and programs.",People living with dementia and their carers at all stages – from diagnosis to residential aged care are supported by our initiatives and programmes.,0.799324548,,,
5,"These measures aim to: improve dementia diagnosis and early intervention, increase respite and support for informal carers, improve the capacity and quality of dementia care.","Improving dementia diagnosis and early intervention, increasing respite and support for informal carers, improving the capacity and quality of dementia care, are the goals of these measures.","Improvement of dementia diagnosis and early intervention, increased respite and support for informal carers, better capacity and quality of dementia care, are the goals of these measures.",0.851851852,,,
5,"This will ensure that people living with dementia are: connected with the support they need after their diagnosis, enabled to remain in their home for longer, able to access high quality, dementia informed aged care services.",-,-,,,,
5,"A healthy weight is the appropriate body weight for you – it is different for everyone and depends on your: gender, age, height, muscle mass, biological and genetic factors, including ethnic background.",-,-,,,,
5,"You can determine whether your weight is in the healthy range, by working out your body mass index (BMI). A healthy BMI range is 18.5 to 24.9.",Your body mass index (BMI) can be used to determine whether your weight is in the healthy range. A healthy BMI range is 18.5 to 24.9.,Your body mass index (BMI) can be used to determine if your weight is in a healthy range. A healthy BMI range is 18.5 to 24.9.,0.923076923,,,
5,But the BMI doesn’t take account of body shape or fitness levels.,Body shape or fitness levels does not affect BMI.,Body shape or fitness level does not affect BMI.,0.888888889,,,
5,"For example, an athlete might have a BMI in the overweight range due to muscle mass.","For example, muscle mass can cause an athlete to be in a BMI in the overweight range.","For example, muscle mass may cause an athlete to be in the overweight BMI range.",0.816828431,,,
5,"So, measuring waist circumference, as well as BMI, can help determine whether you could be at risk of some chronic conditions.",-,-,,,,
5,"If you are worried about your weight, speak to your doctor.",Speak to your doctor if you are worried about your weight,Talk to your doctor if you are concerned about your weight,0.818181818,,,
5,"Being a healthy weight provides better quality of life – including feeling better, having more energy, and having a higher self-esteem","Feeling better, having more energy, and having a higher self-esteem is the benefit of being a healthy weight.","Feeling better, having more energy, and having higher self-esteem are benefits of a healthy weight.",0.709566653,,,
5,Being a healthy weight reduces the risk of ill-health – overweight and obesity is a major risk factor for many conditions,Overweight and obesity is a major risk factor for many conditions and being a healthy weight reduces those risk.,"Being overweight and obese is a major risk factor for many conditions, and a healthy weight reduces that risk.",0.736842105,,,
5,Being a healthy weight makes it easier to manage chronic conditions,It is easier to manage chronic conditions if you are at a healthy weight.,Chronic conditions are easier to manage if you are at a healthy weight.,0.783505528,,,
5,"Being a healthy weight helps improve mental health – being overweight or obese can contribute to mental ill-health, including low self-esteem, depression and anxiety","Being overweight or obese can contribute to mental ill-health, including low self-esteem, depression and anxiety, these can be improve by being a healthy weight.","Being overweight or obese can contribute to mental health, including low self-esteem, depression and anxiety, and these can be improved by being at a healthy weight.",0.846153846,,,
5,"Being a healthy weight helps you live longer – on average, people with BMIs of 30 to 35 die 2 to 4 years earlier than those with healthy weight, while those with BMIs of 40 to 45 die 8 to 10 years earlier.","On average, people with BMIs of 30 to 35 die 2 to 4 years earlier than those with healthy weight, while those with BMIs of 40 to 45 die 8 to 10 years earlier, so you live longer from being a healthy weight.","On average, people with a BMI of 30 to 35 die 2 to 4 years earlier than those at a healthy weight, while those with a BMI of 40 to 45 die 8 to 10 years earlier, so you live longer than a healthy weight.",0.844444444,,,
5,"Being overweight or obese increases the risk of heart disease, stroke, type 2 diabetes, some cancers, kidney disease, gall bladder disease, high blood pressure, high cholesterol, joint problems, such as gout, arthritis and joint pain, sleep problems, sexual health problems, having a difficult pregnancy and labour.","The risk of heart disease, stroke, type 2 diabetes, some cancers, kidney disease, gall bladder disease, high blood pressure, high cholesterol, joint problems, such as gout, arthritis and joint pain, sleep problems, sexual health problems, having a difficult pregnancy and labour increases from being overweight or obese.","Risk of heart disease, stroke, type 2 diabetes, some cancers, kidney disease, gallbladder disease, high blood pressure, high cholesterol, joint problems such as gout, arthritis and joint pain, sleep problems, problems with sexual health, difficult pregnancy and childbirth increase from being overweight or obese.",0.764255965,,,
5,"The higher the excess weight, the higher the risk of developing these conditions.",-,-,,,,
5,Being overweight or obese can also make it harder to control or manage existing chronic conditions.,Existing chronic conditions can be harder to control or manage if you are overweight or obese.,Existing chronic conditions may be more difficult to control or manage if you are overweight or obese.,0.823529412,,,
5,Overweight and obesity is a major – but largely preventable – public health issue in Australia.,-,-,,,,
5,"In 2019, out of 22 OECD member countries, Australia had the 6th highest proportion of overweight or obese people aged 15 and over.","The 6th highest proportion of overweight or obese people aged 15 and over out of 22 OECD member countries in 2019, is Australia.",Australia has the 6th highest proportion of overweight or obese people aged 15 and over out of 22 OECD countries in 2019.,0.781824302,,,
5,"In Australia, 1 in 4 children aged 2 to 17 are overweight or obese",-,-,,,,
5,"In Australia, 2 in 3 adults are overweight (36%) or obese (31%)",-,-,,,,
5,"In Australia, about 2 in 3 adults have a waist circumference that puts them at high risk of chronic disease",-,-,,,,
5,"In Australia, overweight and obesity increases with age – in 2017–18, 46% of those aged 18 to 24 years were overweight or obese, compared with 75% of those aged 55 to 64 years","Compared with 75% of those aged 55 to 64 years, 46% of those aged 18 to 24 years were overweight or obese in 2017–18, so overweight and obesity increases with age In Australia","Compared to 75% of those aged 55 to 64, 46% of those aged 18 to 24 were overweight or obese in 2017–18, so overweight and obesity increase with age in Australia",0.816550542,,,
5,"In Australia, those aged 65 to 74 years are the most likely of all age groups to be overweight or obese (78%)",-,-,,,,
5,"In Australia, 8.4% of the total burden of disease was due to overweight and obesity in 2015.","In 2015, overweight and obesity caused 8.4% of the total burden of disease in Australia.","In 2015, overweight and obesity accounted for 8.4% of the total burden of disease in Australia.",0.875,,,
5,Excess weight generally results from an energy imbalance.,An energy imbalance results in excess weight generally.,Energy imbalance generally leads to excess weight.,0.2476794,,,
5,This is where the energy taken in from eating and drinking is higher than the energy used through physical activity.,The energy used through physical activity is lower than the energy taken in from eating and drinking in this case.,"In this case, the energy used by physical activity is less than the energy consumed by eating and drinking.",0.549264436,,,
5,Eating healthy food and being physically active are important to achieving a healthy weight.,"To achieving a healthy weight, it is important to eat healthy food and be physically active.","To achieve a healthy weight, it is important to eat healthy foods and be physically active.",0.875,,,
5,"But many other factors come into play – if you’re worried about your weight, or having trouble maintaining a healthy weight, speak with your doctor.","Speak with your doctor if you’re worried about your weight, or having trouble maintaining a healthy weight since many other factors come into play.",Talk to your doctor if you are concerned about your weight or have trouble maintaining a healthy weight because many other factors come into play.,0.68,,,
5,Some groups in our community also face extra challenges in maintaining a healthy weight.,Maintaining a healthy weight is challenging to some groups in our community.,Maintaining a healthy weight is a challenge for some groups in our community.,0.769230769,,,
5,People living in regional and rural areas are more likely to be overweight or obese than those who live in cities.,Those who live in cities are less likely to be overweight or obese than people living in regional and rural areas.,Those who live in cities are less likely to be overweight or obese than people who live in regional and rural areas.,0.909090909,,,
5,"When compared with cities, challenges in regional and rural areas include higher prices for healthy and fresh food",Higher prices for healthy and fresh food is one of the challenges in regional and rural areas when compared with cities,Higher prices for healthy and fresh food is one of the challenges in regional and rural areas compared to cities,0.903667953,,,
5,"When compared with cities, challenges in regional and rural areas include lower availability of fresh fruit and vegetables, and of healthier substitutes, such as wholegrain bread and reduced-fat milk","Lower availability of fresh fruit and vegetables, and of healthier substitutes, such as wholegrain bread and reduced-fat milk is one of the challenges in regional and rural areas when compared with cities","Less availability of fresh fruits and vegetables, as well as healthier substitutes such as whole grain bread and reduced-fat milk, is one of the challenges in regional and rural areas compared to cities",0.696969697,,,
5,"When compared with cities, challenges in regional and rural areas include lower-quality drinking water, which might lead people to drink more sugary drinks","Lower-quality drinking water, which might lead people to drink more sugary drinks is one of the challenges in regional and rural areas when compared with cities","Poorer drinking water, which can lead people to drink more sugary drinks, is one of the challenges in regional and rural areas compared to cities",0.807063129,,,
5,"When compared with cities, challenges in regional and rural areas include fewer indoor gyms, sporting grounds or team sports.","Fewer indoor gyms, sporting grounds or team sports is one of the challenges in regional and rural areas when compared with cities","Fewer indoor gyms, sports fields or team sports is one of the challenges in regional and rural areas compared to cities",0.817283104,,,
